,Calorie,Cook_time_all,Cuisine,OriginalIngredients,People_made_it,Rating,Ready_time,Review,Serve_size,index,title,Preparation_time,Cook_time,Total_time,Ingredients,Merge_recipes
3794,450.0,"['Prep time: 25 Minutes', 'Ready in 3 Hours 25 Minutes']",Ethiopia,"['3/4 cup graham cracker crumbs', '3 tablespoons butter, melted', '3 tablespoons white sugar', '3 eggs, separated', '1 (8 ounce) package cream cheese, softened', '1 cup white sugar', '1/8 teaspoon salt', '1 cup heavy cream', '1 (10 ounce) package frozen raspberries, partially thawed']",15.0,4.66666650772095,3 h 25 m,7.0,8,,Frozen Raspberry Swirl Cheesecake Squares,25.0,205.0,230.0, cup graham cracker crumbs  tablespoons butter  melted  tablespoons white sugar  eggs  separated   ounce package cream cheese  softened  cup white sugar  teaspoon salt  cup heavy cream   ounce package frozen raspberries  partially thaw,African
3795,707.0,"['Prep time: 20 Minutes', 'Cook time: 30 Minutes', 'Ready in 8 Hours 50 Minutes']",Ethiopia,"['1 (16 ounce) package dried lima beans', '1/4 cup milk', 'salt to taste', '2 tablespoons olive oil', '1 small onion, chopped', '1 pound ground chicken', '1 zucchini, chopped', '1 large tomato, chopped', '1 teaspoon ground cumin', '1/4 teaspoon cayenne pepper', '1 cup shredded mozzarella cheese', '1/4 cup grated Parmesan cheese']",4.0,4.5,8 h 50 m,4.0,4,,Legume My Shepherd's Pie,20.0,30.0,50.0,  ounce package dried lima beans  cup milk salt to taste  tablespoons olive oil  small onion  chopped  pound ground chicken  zucchini  chopped  large tomato  chopped  teaspoon ground cumin  teaspoon cayenne pepper  cup shredded mozzarella cheese  cup grated Parmesan chee,African
3796,417.0,"['Prep time: 15 Minutes', 'Ready in 1 Hour 20 Minutes']",Ethiopia,"['10 poblano peppers, halved lengthwise, stems and seeds removed', '1 teaspoon olive oil', '1 small onion, thinly sliced', '1 cup diced fresh tomatoes', '1/2 teaspoon ground cumin', '2 tablespoons sour cream', '12 ounces cotija cheese']",9.0,4.22222232818604,1 h 20 m,8.0,4,,Chiles Rellenos de San Joaquin,15.0,80.0,95.0, poblano peppers  halved lengthwise  stems and seeds removed  teaspoon olive oil  small onion  thinly sliced  cup diced fresh tomatoes  teaspoon ground cumin  tablespoons sour cream  ounces cotija chee,African
3797,336.0,"['Prep time: 15 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/3 cup olive oil', '4 carrots, sliced', '1 onion, thinly sliced', '1 teaspoon salt', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground ginger', '1 small head cabbage, sliced', '2 cloves garlic, minced', '4 small yellow potatoes, cut into bite-size cubes', '1/4 cup water']",61.0,4.6285715103149405,1 h 5 m,24.0,4,,Ethiopian Cabbage and Potato Dish (Atkilt),15.0,50.0,65.0, cup olive oil  carrots  sliced  onion  thinly sliced  teaspoon salt  teaspoon ground turmeric  teaspoon ground cumin  teaspoon ground black pepper  teaspoon ground ginger  small head cabbage  sliced  cloves garlic  minced  small yellow potatoes  cut into bite size cubes  cup wat,African
3798,88.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 10 Minutes']",Ethiopia,"['1 pound collard greens - rinsed, trimmed and chopped', '2 cups water', '1 tablespoon olive oil', '3/4 cup chopped onions', '8 cloves garlic, chopped', '1 tablespoon olive oil', '1 1/2 cups sliced green bell pepper', '1 tablespoon fresh lemon juice', '1 teaspoon salt', '1/2 teaspoon ground turmeric', '1/2 teaspoon paprika', '1/2 teaspoon ground allspice', '2 tablespoons minced fresh ginger root']",77.0,4.41666650772095,1 h 10 m,40.0,6,,Gomen Wat,10.0,60.0,70.0, pound collard greens   rinsed  trimmed and chopped  cups water  tablespoon olive oil  cup chopped onions  cloves garlic  chopped  tablespoon olive oil   cups sliced green bell pepper  tablespoon fresh lemon juice  teaspoon salt  teaspoon ground turmeric  teaspoon paprika  teaspoon ground allspice  tablespoons minced fresh ginger ro,African
3799,25.0,"['Prep time: 10 Minutes', 'Ready in 10 Minutes']",Ethiopia,"['1 cup red chili powder', '1/2 cup paprika', '1 tablespoon salt', '1 teaspoon ground fenugreek', '1 teaspoon ground ginger', '1 teaspoon onion powder', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1/2 teaspoon garlic powder', '1/4 teaspoon ground cloves', '1/4 teaspoon ground cinnamon']",13.0,4.888888835906981,10 m,6.0,24,,Berbere (Ethiopian Spice),10.0,10.0,20.0, cup red chili powder  cup paprika  tablespoon salt  teaspoon ground fenugreek  teaspoon ground ginger  teaspoon onion powder  teaspoon ground coriander  teaspoon ground cardamom  teaspoon garlic powder  teaspoon ground cloves  teaspoon ground cinnam,African
3800,778.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour 27 Minutes', 'Ready in 1 Hour 37 Minutes']",Ethiopia,"['1 cup butter, divided', '1 onion, chopped', '2 1/2 cups water, divided', '1 (6 ounce) can tomato paste', '3/4 cup berbere seasoning', '1 teaspoon chopped garlic', '1/2 teaspoon ground ginger', '4 skinless, boneless chicken breasts, cubed', '1/3 cup sweet white wine', '1/2 teaspoon ground cardamom', '1/2 teaspoon freshly ground black pepper', '4 hard-boiled eggs']",37.0,4.6153845787048295,1 h 37 m,12.0,4,,Doro Wat: Ethiopian Chicken Dish,10.0,87.0,97.0, cup butter  divided  onion  chopped   cups water  divided   ounce can tomato paste  cup berbere seasoning  teaspoon chopped garlic  teaspoon ground ginger  skinless  boneless chicken breasts  cubed  cup sweet white wine  teaspoon ground cardamom  teaspoon freshly ground black pepper  hard boiled eg,African
3801,166.0,"['Cook time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['3 tablespoons vegetable oil', '1/2 onion, thinly sliced lengthwise', '1 cup chopped carrots', '1 teaspoon minced garlic', '1/4 teaspoon ground turmeric (optional)', 'salt and ground black pepper to taste', '2/3 head cabbage, diced and rinsed', '2 tablespoons water, or as needed']",84.0,4.5,32 m,5.0,4,,Tikil Gomen (Ethiopian Cabbage),32.0,32.0,64.0, tablespoons vegetable oil  onion  thinly sliced lengthwise  cup chopped carrots  teaspoon minced garlic  teaspoon ground turmeric optional salt and ground black pepper to taste  head cabbage  diced and rinsed  tablespoons water  or as need,African
3802,3.0,"['Prep time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['1/2 cup ground dried New Mexico chiles', '1/4 cup paprika', '1 tablespoon cayenne pepper', '1 teaspoon onion powder', '1 teaspoon ground ginger', '1 teaspoon cumin', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1 teaspoon ground fenugreek', '1/2 teaspoon garlic powder', '1/2 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/2 teaspoon ground allspice', '1/2 teaspoon ground cloves']",28.0,4.90000009536743,32 m,8.0,48,,Berbere Spice Blend,32.0,32.0,64.0, cup ground dried New Mexico chiles  cup paprika  tablespoon cayenne pepper  teaspoon onion powder  teaspoon ground ginger  teaspoon cumin  teaspoon ground coriander  teaspoon ground cardamom  teaspoon ground fenugreek  teaspoon garlic powder  teaspoon ground cinnamon  teaspoon ground nutmeg  teaspoon ground allspice  teaspoon ground clov,African
3803,428.0,"['Prep time: 25 Minutes', 'Cook time: 40 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/2 cup olive oil', '4 carrots, thinly sliced', '1 onion, thinly sliced', '1 teaspoon sea salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground cumin', '1/4 teaspoon ground turmeric', '1/2 head cabbage, shredded', '5 potatoes, peeled and cut into 1-inch cubes']",1000.0,4.57544755935669,1 h 5 m,599.0,5,,Ethiopian Cabbage Dish,25.0,40.0,65.0, cup olive oil  carrots  thinly sliced  onion  thinly sliced  teaspoon sea salt  teaspoon ground black pepper  teaspoon ground cumin  teaspoon ground turmeric  head cabbage  shredded  potatoes  peeled and cut into  inch cub,African
3804,336.0,"['Prep time: 15 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/3 cup olive oil', '4 carrots, sliced', '1 onion, thinly sliced', '1 teaspoon salt', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground ginger', '1 small head cabbage, sliced', '2 cloves garlic, minced', '4 small yellow potatoes, cut into bite-size cubes', '1/4 cup water']",61.0,4.6285715103149405,1 h 5 m,24.0,4,,Ethiopian Cabbage and Potato Dish (Atkilt),15.0,50.0,65.0, cup olive oil  carrots  sliced  onion  thinly sliced  teaspoon salt  teaspoon ground turmeric  teaspoon ground cumin  teaspoon ground black pepper  teaspoon ground ginger  small head cabbage  sliced  cloves garlic  minced  small yellow potatoes  cut into bite size cubes  cup wat,African
3805,88.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 10 Minutes']",Ethiopia,"['1 pound collard greens - rinsed, trimmed and chopped', '2 cups water', '1 tablespoon olive oil', '3/4 cup chopped onions', '8 cloves garlic, chopped', '1 tablespoon olive oil', '1 1/2 cups sliced green bell pepper', '1 tablespoon fresh lemon juice', '1 teaspoon salt', '1/2 teaspoon ground turmeric', '1/2 teaspoon paprika', '1/2 teaspoon ground allspice', '2 tablespoons minced fresh ginger root']",77.0,4.41666650772095,1 h 10 m,40.0,6,,Gomen Wat,10.0,60.0,70.0, pound collard greens   rinsed  trimmed and chopped  cups water  tablespoon olive oil  cup chopped onions  cloves garlic  chopped  tablespoon olive oil   cups sliced green bell pepper  tablespoon fresh lemon juice  teaspoon salt  teaspoon ground turmeric  teaspoon paprika  teaspoon ground allspice  tablespoons minced fresh ginger ro,African
3806,25.0,"['Prep time: 10 Minutes', 'Ready in 10 Minutes']",Ethiopia,"['1 cup red chili powder', '1/2 cup paprika', '1 tablespoon salt', '1 teaspoon ground fenugreek', '1 teaspoon ground ginger', '1 teaspoon onion powder', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1/2 teaspoon garlic powder', '1/4 teaspoon ground cloves', '1/4 teaspoon ground cinnamon']",13.0,4.888888835906981,10 m,6.0,24,,Berbere (Ethiopian Spice),10.0,10.0,20.0, cup red chili powder  cup paprika  tablespoon salt  teaspoon ground fenugreek  teaspoon ground ginger  teaspoon onion powder  teaspoon ground coriander  teaspoon ground cardamom  teaspoon garlic powder  teaspoon ground cloves  teaspoon ground cinnam,African
3807,778.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour 27 Minutes', 'Ready in 1 Hour 37 Minutes']",Ethiopia,"['1 cup butter, divided', '1 onion, chopped', '2 1/2 cups water, divided', '1 (6 ounce) can tomato paste', '3/4 cup berbere seasoning', '1 teaspoon chopped garlic', '1/2 teaspoon ground ginger', '4 skinless, boneless chicken breasts, cubed', '1/3 cup sweet white wine', '1/2 teaspoon ground cardamom', '1/2 teaspoon freshly ground black pepper', '4 hard-boiled eggs']",37.0,4.6153845787048295,1 h 37 m,12.0,4,,Doro Wat: Ethiopian Chicken Dish,10.0,87.0,97.0, cup butter  divided  onion  chopped   cups water  divided   ounce can tomato paste  cup berbere seasoning  teaspoon chopped garlic  teaspoon ground ginger  skinless  boneless chicken breasts  cubed  cup sweet white wine  teaspoon ground cardamom  teaspoon freshly ground black pepper  hard boiled eg,African
3808,166.0,"['Cook time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['3 tablespoons vegetable oil', '1/2 onion, thinly sliced lengthwise', '1 cup chopped carrots', '1 teaspoon minced garlic', '1/4 teaspoon ground turmeric (optional)', 'salt and ground black pepper to taste', '2/3 head cabbage, diced and rinsed', '2 tablespoons water, or as needed']",84.0,4.5,32 m,5.0,4,,Tikil Gomen (Ethiopian Cabbage),32.0,32.0,64.0, tablespoons vegetable oil  onion  thinly sliced lengthwise  cup chopped carrots  teaspoon minced garlic  teaspoon ground turmeric optional salt and ground black pepper to taste  head cabbage  diced and rinsed  tablespoons water  or as need,African
3809,286.0,"['Prep time: 15 Minutes', 'Cook time: 40 Minutes', 'Ready in 55 Minutes']",Ethiopia,"['1/4 cup vegetable oil', '1/2 teaspoon ground ginger', '1/2 teaspoon ground turmeric', '1/2 teaspoon ground black pepper', '1 teaspoon ground cloves', '1 teaspoon fenugreek seeds', '1 head garlic, minced', '1 teaspoon salt', '3 large onions, chopped', '4 large carrots, cubed', '4 large potatoes, cubed', '1/4 head cabbage, chopped', '2 cups tomato puree', '2 cups water', 'salt and pepper to taste']",28.0,4.31034469604492,55 m,20.0,8,,Ethiopian Vegetable Bowl,15.0,40.0,55.0, cup vegetable oil  teaspoon ground ginger  teaspoon ground turmeric  teaspoon ground black pepper  teaspoon ground cloves  teaspoon fenugreek seeds  head garlic  minced  teaspoon salt  large onions  chopped  large carrots  cubed  large potatoes  cubed  head cabbage  chopped  cups tomato puree  cups water salt and pepper to tas,African
3810,432.0,"['Prep time: 15 Minutes', 'Cook time: 42 Minutes', 'Ready in 57 Minutes']",Ethiopia,"['5 yellow onions, minced', '5 red onions, minced', '24 cloves garlic, minced', '1 1/4 cups canola oil', '1/2 cup berbere seasoning', '2 tablespoons berbere seasoning', '2 1/2 cups crushed tomatoes', '5 cups red lentils', '10 cups water', '1 1/2 teaspoons ground cardamom', 'salt and ground black pepper to taste']",16.0,4.375,57 m,7.0,16,,Kik Wat (Ethiopian Red Lentil Stew),15.0,42.0,57.0, yellow onions  minced  red onions  minced  cloves garlic  minced   cups canola oil  cup berbere seasoning  tablespoons berbere seasoning   cups crushed tomatoes  cups red lentils  cups water   teaspoons ground cardamom salt and ground black pepper to tas,African
3811,226.0,"['Prep time: 15 Minutes', 'Cook time: 25 Minutes', 'Ready in 40 Minutes']",Ethiopia,"['1/2 cup masoor dal', '1 red onion, minced', '1 cup water, or more as needed, divided', '3 tablespoons canola oil', '3 cloves garlic', '2 teaspoons berbere spice blend, or to taste', '1 cup plain tomato sauce', '1 cup diced zucchini', '1 cup diced carrots', 'salt to taste']",1.0,4.0,40 m,1.0,4,,Red Lentils with Veggies,15.0,25.0,40.0, cup masoor dal  red onion  minced  cup water  or more as needed  divided  tablespoons canola oil  cloves garlic  teaspoons berbere spice blend  or to taste  cup plain tomato sauce  cup diced zucchini  cup diced carrots salt to tas,African
3812,98.0,"['Prep time: 5 Minutes', 'Ready in 2 Hours 5 Minutes']",Ethiopia,"['1/4 cup distilled white vinegar', '1/4 teaspoon salt', '1 gallon whole milk']",3.0,4.0,2 h 5 m,1.0,24,,Ethiopian Cheese,5.0,125.0,130.0, cup distilled white vinegar  teaspoon salt  gallon whole mi,African
3813,232.0,"['Prep time: 20 Minutes', 'Cook time: 10 Minutes', 'Ready in 30 Minutes']",Ethiopia,"['1 (16 ounce) package cottage cheese', '1 clove garlic, minced', '1/2 teaspoon ground cardamom', '1/8 teaspoon ground cloves', '2 tablespoons butter', '1/4 cup finely chopped onion', '1 tablespoon minced fresh ginger root', '1 green chile pepper, chopped', '2 cloves garlic, minced', '2 pounds spinach leaves, cut into 2-inch pieces']",10.0,4.0,30 m,10.0,4,,Ethiopian Spiced Cottage Cheese,20.0,10.0,30.0,  ounce package cottage cheese  clove garlic  minced  teaspoon ground cardamom  teaspoon ground cloves  tablespoons butter  cup finely chopped onion  tablespoon minced fresh ginger root  green chile pepper  chopped  cloves garlic  minced  pounds spinach leaves  cut into  inch piec,African
3814,486.0,"['Prep time: 10 Minutes', 'Cook time: 45 Minutes', 'Ready in 55 Minutes']",Ethiopia,"['1/4 cup canola oil', '1 yellow onion, diced', '1/2 teaspoon salt, divided, or as needed', '1 1/2 teaspoons minced fresh garlic', '1 1/2 teaspoons minced fresh ginger (optional)', '2 large beets, diced', '1 cup water, or more as needed', '4 large potatoes, diced']",12.0,4.19999980926514,55 m,6.0,4,,Key Sir Alicha (Ethiopian Beets and Potatoes),10.0,45.0,55.0, cup canola oil  yellow onion  diced  teaspoon salt  divided  or as needed   teaspoons minced fresh garlic   teaspoons minced fresh ginger optional  large beets  diced  cup water  or more as needed  large potatoes  dic,African
3815,257.0,"['Prep time: 15 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 45 Minutes']",Ethiopia,"['2 tablespoons cayenne pepper', '1 tablespoon freshly ground black pepper', '1 teaspoon ground ginger', '1 teaspoon ground cinnamon', '1/4 teaspoon ground cloves', '2 pounds skinless, boneless chicken breast halves', '3 tablespoons fresh lemon juice', '3/4 teaspoon salt, divided', '1 teaspoon olive oil', '1 1/2 cups chopped onion', '1 tablespoon minced garlic', '1 tablespoon butter', '1 tablespoon minced fresh ginger', '1/2 teaspoon ground nutmeg', '1/2 teaspoon ground cardamom', '1 (14.5 ounce) can chicken broth', '1/2 cup dry red wine', '1 (6 ounce) can tomato paste', '2 tablespoons chopped fresh cilantro', '4 lemon wedges']",8.0,4.0,1 h 45 m,5.0,6,,African Chicken in Spicy Red Sauce,15.0,60.0,75.0, tablespoons cayenne pepper  tablespoon freshly ground black pepper  teaspoon ground ginger  teaspoon ground cinnamon  teaspoon ground cloves  pounds skinless  boneless chicken breast halves  tablespoons fresh lemon juice  teaspoon salt  divided  teaspoon olive oil   cups chopped onion  tablespoon minced garlic  tablespoon butter  tablespoon minced fresh ginger  teaspoon ground nutmeg  teaspoon ground cardamom   ounce can chicken broth  cup dry red wine   ounce can tomato paste  tablespoons chopped fresh cilantro  lemon wedg,African
3816,,,Ethiopia,[],0.0,,NA,0.0,NA,,Doro Wat,0.0,0.0,0.0,,African
3817,157.0,"['Prep time: 10 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour ']",Ethiopia,"['16 chicken wings, split and tips discarded', '1 onion, chopped', '2/3 cup soy sauce', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cloves', '1/8 teaspoon ground ginger']",33.0,3.95121955871582,1 h,31.0,4,,Ethiopian Chicken,10.0,50.0,60.0, chicken wings  split and tips discarded  onion  chopped  cup soy sauce  teaspoon ground cinnamon  teaspoon ground cloves  teaspoon ground ging,African
3818,163.0,"['Prep time: 20 Minutes', 'Cook time: 15 Minutes', 'Ready in 35 Minutes']",Ethiopia,"['1 (16 ounce) package cottage cheese', '3 cloves garlic, minced', '1/2 teaspoon cardamom', '3 teaspoons grated fresh ginger', '1/8 teaspoon ground cloves', '2 tablespoons margarine', '1/4 cup finely chopped onion', '1 green chile pepper, chopped', '2 pounds fresh collard greens, cut into 2-inch pieces']",3.0,2.0,35 m,3.0,6,,Ethiopian Spiced Cottage Cheese with Greens (Gomen Kitfo),20.0,15.0,35.0,  ounce package cottage cheese  cloves garlic  minced  teaspoon cardamom  teaspoons grated fresh ginger  teaspoon ground cloves  tablespoons margarine  cup finely chopped onion  green chile pepper  chopped  pounds fresh collard greens  cut into  inch piec,African
